year	paper-Name	journal	author-name
2008	An Error Model for Pointing Based on Fitts' Law	CHI (Human-Computer Interaction)	Susumu Harada
2008	An Error Model for Pointing Based on Fitts' Law	CHI (Human-Computer Interaction)	I. Scott MacKenzie
2008	Designs on Dignity: Perceptions of Technology Among the Homeless	CHI (Human-Computer Interaction)	Christopher A. Le Dantec & W. Keith Edwards
2008	Improving the Performance of Motor-Impaired Users with Automatically-Generated, Ability-Based Interfaces	CHI (Human-Computer Interaction)	Krzysztof Z. Gajos
2008	Improving the Performance of Motor-Impaired Users with Automatically-Generated, Ability-Based Interfaces	CHI (Human-Computer Interaction)	Jacob Wobbrock
2008	Improving the Performance of Motor-Impaired Users with Automatically-Generated, Ability-Based Interfaces	CHI (Human-Computer Interaction)	Daniel S. Weld
2008	In-Car GPS Navigation: Engagement with and Disengagement from the Environment	CHI (Human-Computer Interaction)	Gilly Leshed
2008	In-Car GPS Navigation: Engagement with and Disengagement from the Environment	CHI (Human-Computer Interaction)	Theresa Velden
2008	In-Car GPS Navigation: Engagement with and Disengagement from the Environment	CHI (Human-Computer Interaction)	Oya Rieger
2008	In-Car GPS Navigation: Engagement with and Disengagement from the Environment	CHI (Human-Computer Interaction)	Blazej Kot
2008	In-Car GPS Navigation: Engagement with and Disengagement from the Environment	CHI (Human-Computer Interaction)	Phoebe Sengers
2008	Large Scale Analysis of Web Revisitation Patterns	CHI (Human-Computer Interaction)	Eytan Adar
2008	Large Scale Analysis of Web Revisitation Patterns	CHI (Human-Computer Interaction)	Jaime Teevan
2008	Large Scale Analysis of Web Revisitation Patterns	CHI (Human-Computer Interaction)	Susan T. Dumais
2008	Multimodal collaborative handwriting training for visually-impaired people	CHI (Human-Computer Interaction)	Beryl Plimmer
2008	Multimodal collaborative handwriting training for visually-impaired people	CHI (Human-Computer Interaction)	Andrew Crossan
2008	Multimodal collaborative handwriting training for visually-impaired people	CHI (Human-Computer Interaction)	Stephen A. Brewster
2008	Multimodal collaborative handwriting training for visually-impaired people	CHI (Human-Computer Interaction)	Rachel Blagojevic
2008	The Network in the Garden: An Empirical Analysis of Social Media in Rural Life	CHI (Human-Computer Interaction)	Eric Gilbert
2008	The Network in the Garden: An Empirical Analysis of Social Media in Rural Life	CHI (Human-Computer Interaction)	Karrie Karahalios
2008	The Network in the Garden: An Empirical Analysis of Social Media in Rural Life	CHI (Human-Computer Interaction)	Christian Sandvig
2007	Authoring sensor-based interactions by demonstration with direct manipulation and pattern recognition	CHI (Human-Computer Interaction)	Björn Hartmann
2007	Authoring sensor-based interactions by demonstration with direct manipulation and pattern recognition	CHI (Human-Computer Interaction)	Leith Abdulla
2007	Authoring sensor-based interactions by demonstration with direct manipulation and pattern recognition	CHI (Human-Computer Interaction)	Manas Mittal
2007	Authoring sensor-based interactions by demonstration with direct manipulation and pattern recognition	CHI (Human-Computer Interaction)	Scott R. Klemmer
2007	Consuming video on Mobile devices	CHI (Human-Computer Interaction)	Kenton O'Hara
2007	Consuming video on Mobile devices	CHI (Human-Computer Interaction)	April Slayden Mitchell
2007	Consuming video on Mobile devices	CHI (Human-Computer Interaction)	Alex Vorbau
2007	Multiview: improving trust in group video conferencing through spatial faithfulness	CHI (Human-Computer Interaction)	David T. Nguyen & John Canny
2007	Shift: a technique for operating pen-based interfaces using touch	CHI (Human-Computer Interaction)	Daniel Vogel
2007	Shift: a technique for operating pen-based interfaces using touch	CHI (Human-Computer Interaction)	Patrick Baudisch
2007	Software or wetware?: discovering when and why people use digital prosthetic memory	CHI (Human-Computer Interaction)	Vaiva Kalnikaité & Steve Whittaker
2007	Sustainable interaction design: invention & disposal, renewal & reuse	CHI (Human-Computer Interaction)	Eli Blevis
2006	Trackball text entry for people with motor impairments	CHI (Human-Computer Interaction)	Jacob Wobbrock & Brad Myers
2006	Embedded phenomena: supporting science learning with classroom-sized distributed simulations	CHI (Human-Computer Interaction)	Tom Moher
2006	A role for haptics in mobile interaction: initial design using a handheld tactile display prototype	CHI (Human-Computer Interaction)	Joseph Luk
2006	A role for haptics in mobile interaction: initial design using a handheld tactile display prototype	CHI (Human-Computer Interaction)	Jérôme Pasquero
2006	A role for haptics in mobile interaction: initial design using a handheld tactile display prototype	CHI (Human-Computer Interaction)	Shannon Little
2006	A role for haptics in mobile interaction: initial design using a handheld tactile display prototype	CHI (Human-Computer Interaction)	Karon MacLean
2006	A role for haptics in mobile interaction: initial design using a handheld tactile display prototype	CHI (Human-Computer Interaction)	Vincent Lévesque
2006	A role for haptics in mobile interaction: initial design using a handheld tactile display prototype	CHI (Human-Computer Interaction)	Vincent Hayward
2005	The bubble cursor: enhancing target acquisition by dynamic resizing of the cursor's activation area	CHI (Human-Computer Interaction)	Tovi Grossman & Ravin Balakrishnan
2005	Designing the spectator experience	CHI (Human-Computer Interaction)	Stuart Reeves
2005	Designing the spectator experience	CHI (Human-Computer Interaction)	Steve Benford
2005	Designing the spectator experience	CHI (Human-Computer Interaction)	Claire O'Malley
2005	Designing the spectator experience	CHI (Human-Computer Interaction)	Mike Fraser
2005	Examining Task Engagement in Sensor-Based Statistical Models of Human Interruptibility	CHI (Human-Computer Interaction)	James Fogarty
2005	Examining Task Engagement in Sensor-Based Statistical Models of Human Interruptibility	CHI (Human-Computer Interaction)	Andrew J. Ko
2005	Examining Task Engagement in Sensor-Based Statistical Models of Human Interruptibility	CHI (Human-Computer Interaction)	Htet Htet Aung
2005	Examining Task Engagement in Sensor-Based Statistical Models of Human Interruptibility	CHI (Human-Computer Interaction)	Elspeth Golden
2005	Examining Task Engagement in Sensor-Based Statistical Models of Human Interruptibility	CHI (Human-Computer Interaction)	Karen P. Tang
2005	Examining Task Engagement in Sensor-Based Statistical Models of Human Interruptibility	CHI (Human-Computer Interaction)	Scott E. Hudson
2005	Making space for stories: ambiguity in the design of personal communication systems	CHI (Human-Computer Interaction)	Paul M. Aoki
2005	Making space for stories: ambiguity in the design of personal communication systems	CHI (Human-Computer Interaction)	Allison Woodruff
2021	RxNet: Rx-refill Graph Neural Network for Overprescribing Detection	CIKM (Knowledge Management)	Jianfei Zhang
2021	RxNet: Rx-refill Graph Neural Network for Overprescribing Detection	CIKM (Knowledge Management)	Ai-Te Kuo
2021	RxNet: Rx-refill Graph Neural Network for Overprescribing Detection	CIKM (Knowledge Management)	Jianan Zhao
2021	RxNet: Rx-refill Graph Neural Network for Overprescribing Detection	CIKM (Knowledge Management)	Qianlong Wen
2021	RxNet: Rx-refill Graph Neural Network for Overprescribing Detection	CIKM (Knowledge Management)	Erin Winstanley
2021	RxNet: Rx-refill Graph Neural Network for Overprescribing Detection	CIKM (Knowledge Management)	Chuxu Zhang
2021	RxNet: Rx-refill Graph Neural Network for Overprescribing Detection	CIKM (Knowledge Management)	Yanfang Ye
2020	Do People and Neural Nets Pay Attention to the Same Words: Studying Eye-tracking Data for Non-factoid QA Evaluation	CIKM (Knowledge Management)	Valeria Bolotova
